url,judul,channel
https://money.kompas.com/read/2025/04/12/213413526/trump-kecualikan-komputer-dan-smartphone-dari-tarif?page=all,Trump Kecualikan Komputer dan Smartphone dari Tarif - Kompas.com,Kompas
https://www.cnbcindonesia.com/news/20250411053752-4-625030/silakan-kaget-berjemaah-tarif-impor-trump-untuk-china-kini-jadi-145,"Silakan Kaget Berjemaah, Tarif Impor Trump untuk China Kini Jadi 145% - CNBC Indonesia",CNBC Indonesia
https://www.metrotvnews.com/read/NQACY3Rl-ekonomi-indonesia-belum-cukup-kuat-balas-tarif-trump-jadi-berita-terpopuler,Ekonomi Indonesia Belum Cukup Kuat Balas Tarif Trump Jadi Berita Terpopuler - MetroTVNews.com,Metrotvnews
https://www.cnbcindonesia.com/news/20250411105343-8-625156/video-tarif-trump-ganjal-ekspor-cpo-pengusaha-minta-ini-ke-prabowo,"Video: Tarif Trump ""Ganjal"" Ekspor CPO, Pengusaha Minta Ini ke Prabowo - CNBC Indonesia",CNBC Indonesia
https://www.cnbcindonesia.com/news/20250414041556-4-625638/murka-dengan-tarif-trump-xi-jinping-perintahkan-china-mode-perang,"Murka Dengan Tarif Trump, Xi Jinping Perintahkan China 'Mode Perang' - CNBC Indonesia",CNBC Indonesia
https://www.cnbcindonesia.com/news/20250413134004-4-625564/trump-mulai-melunak-kini-ngarep-bisa-nego-soal-tarif-dengan-china,"Trump Mulai Melunak, Kini 'Ngarep' Bisa Nego soal Tarif dengan China - CNBC Indonesia",CNBC Indonesia
https://www.tempo.co/ekonomi/balasan-negara-negara-terhadap-tarif-trump-cina-as-memanas-1229437,"Balasan Negara-Negara terhadap Tarif Trump, Cina-AS Memanas - Tempo.co",Tempo
https://www.tempo.co/internasional/perang-tarif-impor-as-dan-cina-2025-bakal-lebih-berdarah-darah--1230059,Perang Tarif Impor AS dan Cina 2025: Bakal Lebih Berdarah-darah? - Tempo.co,Tempo
https://www.kompas.id/artikel/tidak-jadi-mesra-kripto-malah-jatuh-ketika-trump-berkuasa,"Tidak Jadi Mesra, Kripto Malah Jatuh Ketika Trump Berkuasa - Kompas.id",Kompas
https://www.cnbcindonesia.com/news/20250410074501-4-624741/56-negara-resmi-dapat-penundaan-tarif-balasan-trump-ada-indonesia,"56 Negara Resmi Dapat Penundaan Tarif Balasan Trump, Ada Indonesia? - CNBC Indonesia",CNBC Indonesia
https://www.tempo.co/ekonomi/dampak-tarif-trump-bagi-ekonomi-indonesia-menurut-ekonom-ipb-university-ekspor-turun-inflasi-naik-1230774,"Dampak Tarif Trump bagi Ekonomi Indonesia Menurut Ekonom IPB University: Ekspor Turun, Inflasi Naik - Tempo.co",Tempo
https://www.cnnindonesia.com/ekonomi/20250410114836-92-1217380/daftar-negara-paling-terdampak-tarif-trump,Daftar Negara Paling Terdampak Tarif Trump - CNN Indonesia,CNN Indonesia
https://www.kompas.id/artikel/perang-tarif-memanas-mengapa-harga-emas-melejit-tinggi,"Perang Tarif Memanas, Mengapa Harga Emas Melejit Tinggi? - Kompas.id",Kompas
https://www.metrotvnews.com/read/KZmCVgQ7-trump-naikkan-tarif-ke-tiongkok-125-tunda-penerapan-ke-lebih-75-negara,"Trump Naikkan Tarif ke Tiongkok 125%, Tunda Penerapan ke Lebih 75 Negara - MetroTVNews.com",Metrotvnews
https://www.cnbcindonesia.com/news/20250411070115-4-625038/breaking-news-china-balas-trump-kerek-tarif-impor-untuk-as-jadi-125,"Breaking News: China Balas Trump, Kerek Tarif Impor untuk AS Jadi 125% - CNBC Indonesia",CNBC Indonesia
https://www.tempo.co/internasional/lini-masa-perang-tarif-as-cina-di-masa-jabatan-kedua-trump-1230319,Lini Masa Perang Tarif AS-Cina di Masa Jabatan Kedua Trump - Tempo.co,Tempo
https://money.kompas.com/read/2025/04/10/052545526/tarif-trump-turun-jadi-10-persen-kecuali-untuk-china-yang-naik-lagi,"Tarif Trump Turun Jadi 10 Persen, Kecuali untuk China yang Naik Lagi - Kompas.com",Kompas
https://www.antaranews.com/berita/4767629/di-balik-mencla-mencle-donaldtrump-dalam-perang-tarif,Di balik mencla-mencle DonaldTrump dalam perang tarif - ANTARA News,Antara
https://finance.detik.com/berita-ekonomi-bisnis/d-7866459/hadapi-tarif-trump-china-ajak-inggris-perkuat-perdagangan-bebas,"Hadapi Tarif Trump, China Ajak Inggris Perkuat Perdagangan Bebas - detikFinance",Detik
https://www.metrotvnews.com/read/bJEC4zMa-trump-tegaskan-barang-elektronik-impor-tetap-kena-tarif-meski-sebelumnya-dikecualikan,Trump Tegaskan Barang Elektronik Impor Tetap Kena Tarif Meski Sebelumnya Dikecualikan - MetroTVNews.com,Metrotvnews
https://www.bloombergtechnoz.com/detail-news/68110/industri-hilir-nikel-ri-paling-terganggu-efek-domino-tarif-trump,Industri Hilir Nikel RI Paling Terganggu Efek Domino Tarif Trump - Bloomberg Technoz,Bloombergtechnoz
https://news.detik.com/bbc-world/d-7866928/kenapa-trump-incar-china-dalam-perang-dagang-dan-apa-yang-akan-terjadi,Kenapa Trump Incar China dalam Perang Dagang dan Apa yang Akan Terjadi? - detikNews,Detik
https://www.bloombergtechnoz.com/detail-news/67977/bahlil-hitung-rencana-ri-borong-lpg-as-demi-hindari-tarif-trump,Bahlil Hitung Rencana RI Borong LPG AS demi Hindari Tarif Trump - Bloomberg Technoz,Bloombergtechnoz
https://www.cnnindonesia.com/internasional/20250410152127-134-1217493/daftar-negara-yang-tak-takut-balas-kenaikan-tarif-impor-trump,Daftar Negara yang Tak Takut Balas Kenaikan Tarif Impor Trump - CNN Indonesia,CNN Indonesia
https://www.cnbcindonesia.com/market/20250410162204-19-624955/video-dunia-gonjang-ganjing-akibat-perang-tarif-trump,Video: Dunia Gonjang-Ganjing Akibat Perang Tarif Trump - CNBC Indonesia,CNBC Indonesia
https://www.bloombergtechnoz.com/detail-news/68236/alasan-pc-ponsel-semikonduktor-tak-kena-tarif-impor-trump/2,"Alasan PC, Ponsel, Semikonduktor Tak Kena Tarif Impor Trump - Global - Bloomberg Technoz",Bloombergtechnoz
https://www.tempo.co/ekonomi/kronologi-perang-tarif-as-cina-mulai-dari-34-persen-sampai-125-persen-1229618,"Kronologi Perang Tarif AS-Cina, Mulai dari 34 Persen sampai 125 Persen - Tempo.co",Tempo
https://www.cna.id/lifestyle/apple-angkut-iphone-5-pesawat-india-china-tarif-trump-31306,Siasat hadapi tarif Trump: Apple angkut iPhone pakai 5 pesawat dari India dan China - CNA.id,Cna
https://www.kompas.id/artikel/prada-akuisisi-versace-di-tengah-kemelut-tarif-trump,Prada Akuisisi Versace di Tengah Kemelut Tarif Trump - Kompas.id,Kompas
https://www.cnnindonesia.com/internasional/20250410115724-134-1217384/kenapa-rusia-lolos-dari-kenaikan-tarif-impor-gila-gilaan-trump,Kenapa Rusia Lolos dari Kenaikan Tarif Impor Gila-gilaan Trump? - CNN Indonesia,CNN Indonesia
https://www.cnnindonesia.com/internasional/20250413164301-106-1218357/wamenlu-kebijakan-trump-langgar-berbagai-aturan-wto,Wamenlu: Kebijakan Trump Langgar Berbagai Aturan WTO - CNN Indonesia,CNN Indonesia
https://www.cnnindonesia.com/ekonomi/20250413011920-536-1218214/video-mengenal-tarif-impor-senjata-trump-kobarkan-perang-dagang,"VIDEO: Mengenal Tarif Impor, Senjata Trump Kobarkan Perang Dagang - CNN Indonesia",CNN Indonesia
https://www.tempo.co/internasional/perang-dagang-amerika-serikat-vs-cina-saling-berbalas-tarif-impor-1230322,Perang Dagang Amerika Serikat vs Cina: Saling Berbalas Tarif Impor - Tempo.co,Tempo
https://www.cnnindonesia.com/ekonomi/20250411021043-92-1217626/makin-panas-trump-naikkan-lagi-tarif-untuk-china-jadi-145-persen,"Makin Panas, Trump Naikkan Lagi Tarif untuk China Jadi 145 Persen - CNN Indonesia",CNN Indonesia
https://www.bloombergtechnoz.com/detail-news/68110/industri-hilir-nikel-ri-paling-terganggu-efek-domino-tarif-trump/2,Industri Hilir Nikel RI Paling Terganggu Efek Domino Tarif Trump - Energi - Bloomberg Technoz,Bloombergtechnoz
https://www.kompas.id/artikel/memetakan-dan-memitigasi-dampak-tarif-trump,Memetakan dan Memitigasi Dampak Tarif Trump - Kompas.id,Kompas
https://www.bbc.com/indonesia/articles/c86j41dyyelo,Kesaksian pengusaha UMKM China terdampak tarif Trump – 'Kami kewalahan' - BBC,BBC
https://www.cnbcindonesia.com/news/20250418180053-4-627041/rombongan-menteri-terbang-ke-amerika-demi-nego-tarif-trump,Rombongan Menteri Terbang ke Amerika Demi Nego Tarif Trump - CNBC Indonesia,CNBC Indonesia
https://www.tempo.co/internasional/apa-kata-warga-as-tentang-tarif-trump--1231588,Apa Kata Warga AS tentang Tarif Trump? - Tempo.co,Tempo
https://www.metrotvnews.com/play/bmRCEm3n-jalan-terjal-negosiasi-tarif-trump,Jalan Terjal Negosiasi Tarif Trump - MetroTVNews.com,Metrotvnews
https://www.kompas.id/artikel/kebijakan-perdagangan-trump-dan-implikasinya-bagi-indonesia,Kebijakan Perdagangan Trump dan Implikasinya bagi Indonesia - Kompas.id,Kompas
https://www.cnbcindonesia.com/news/20250417105011-4-626713/wto-akhirnya-respons-perang-tarif-trump,WTO Akhirnya Respons Perang Tarif Trump - CNBC Indonesia,CNBC Indonesia
https://www.metrotvnews.com/read/N9nC266W-makin-panas-trump-naikkan-tarif-impor-tiongkok-jadi-245,Makin Panas! Trump Naikkan Tarif Impor Tiongkok Jadi 245% - MetroTVNews.com,Metrotvnews
https://www.cnbcindonesia.com/news/20250415201647-4-626283/pengusaha-china-mulai-teriak-hidup-mati-efek-tarif-trump-145,Pengusaha China Mulai Teriak Hidup & Mati Efek Tarif Trump 145% - CNBC Indonesia,CNBC Indonesia
https://www.kompas.id/artikel/satgas-phk-dimatangkan-untuk-redam-dampak-tarif-trump,Satgas PHK Dimatangkan untuk Redam Dampak Tarif Trump - Kompas.id,Kompas
https://www.kompas.id/artikel/imbas-tarif-trump-kredit-manufaktur-umkm-akan-seret-dan-berisiko-macet,"Imbas Tarif Trump, Kredit Manufaktur-UMKM Akan Seret dan Berisiko Macet - Kompas.id",Kompas
https://www.cnbcindonesia.com/news/20250418070150-4-626941/7-update-perang-tarif-trump-hasil-as-ri-nego-as-china-berunding,"7 Update Perang Tarif Trump: Hasil AS-RI Nego, AS-China Berunding! - CNBC Indonesia",CNBC Indonesia
https://www.cnbcindonesia.com/news/20250415123938-4-626102/trump-galau-lagi-kini-mau-tangguhkan-tarif-impor-untuk-otomotif,"Trump Galau Lagi, Kini Mau Tangguhkan Tarif Impor untuk Otomotif - CNBC Indonesia",CNBC Indonesia
https://www.cnnindonesia.com/ekonomi/20250418111228-532-1220076/apa-saja-barang-indonesia-yang-kena-tarif-47-persen-dari-trump,Apa Saja Barang Indonesia yang Kena Tarif 47 Persen dari Trump? - CNN Indonesia,CNN Indonesia
https://www.cnbcindonesia.com/news/20250418090020-4-626958/nego-di-as-terungkap-segini-tarif-trump-yang-sebenarnya-berlaku-ke-ri,"Nego di AS, Terungkap Segini Tarif Trump yang Sebenarnya Berlaku ke RI - CNBC Indonesia",CNBC Indonesia
https://www.cnbcindonesia.com/news/20250417065107-4-626624/update-tarif-trump-utusan-prabowo-mulai-nego-di-as-china-respons-245,Update Tarif Trump: Utusan Prabowo Mulai Nego di AS-China Respons 245% - CNBC Indonesia,CNBC Indonesia
https://news.detik.com/kolom/d-7871026/tarif-trump-dan-ujian-wto,Tarif Trump dan Ujian WTO - detikNews,Detik
https://www.cnbcindonesia.com/news/20250415065807-4-625976/10-update-tarif-trump-china-mode-perang-petaka-segera-hantam-as,10 Update Tarif Trump: China Mode Perang-Petaka Segera Hantam AS - CNBC Indonesia,CNBC Indonesia
https://www.cnbcindonesia.com/news/20250418101248-4-626981/ini-2-sektor-yang-kena-dampak-keras-tarif-trump-ke-ri,Ini 2 Sektor yang Kena Dampak Keras Tarif Trump ke RI - CNBC Indonesia,CNBC Indonesia
https://money.kompas.com/read/2025/04/18/113400226/gara-gara-tarif-trump-produk-tekstil-dan-garmen-ri-kena-tarif-hingga-47-persen,"Gara-gara Tarif Trump, Produk Tekstil dan Garmen RI Kena Tarif hingga 47 Persen - Kompas.com",Kompas
https://www.cnbcindonesia.com/news/20250417144748-4-626810/tarif-dagang-trump-makan-korban-baru-arab-saudi,Tarif Dagang Trump Makan Korban Baru: Arab Saudi - CNBC Indonesia,CNBC Indonesia
https://www.cnbcindonesia.com/news/20250416172121-4-626560/respons-terbaru-china-soal-tarif-trump-berhenti-mengancam-memeras,Respons Terbaru China soal Tarif Trump: Berhenti Mengancam & Memeras! - CNBC Indonesia,CNBC Indonesia
https://kumparan.com/kumparannews/california-jadi-negara-bagian-as-pertama-yang-gugat-tarif-trump-24tYp9egcc8,California Jadi Negara Bagian AS Pertama yang Gugat Tarif Trump - kumparan.com - Kumparan.com,Kumparan
https://nasional.kompas.com/read/2025/04/18/15115291/indonesia-janji-borong-komoditas-dari-as-untuk-negosiasi-tarif-trump,Indonesia Janji Borong Komoditas dari AS untuk Negosiasi Tarif Trump - Kompas.com,Kompas
https://www.cnbcindonesia.com/news/20250417090327-4-626670/update-baru-nego-ri-di-as-soal-tarif-32-dari-trump-ini-hasilnya,"Update Baru Nego RI di AS soal Tarif 32% dari Trump, Ini Hasilnya - CNBC Indonesia",CNBC Indonesia
https://www.cnnindonesia.com/ekonomi/20250418081808-532-1220031/menko-airlangga-sebut-tarif-trump-untuk-indonesia-tembus-47-persen,Menko Airlangga Sebut Tarif Trump untuk Indonesia Tembus 47 Persen - CNN Indonesia,CNN Indonesia
https://www.kabarbursa.com/makro/bukan-soal-takut-ini-alasan-negara-negara-ogah-balas-tarif,"Bukan soal Takut, ini Alasan Negara-negara ogah Balas Tarif - KabarBursa.com",Kabarbursa
https://www.metrotvnews.com/read/k8oCVLag-dampak-tarif-trump-ecb-pangkas-lagi-suku-bunga-25-poin,"Dampak Tarif Trump, ECB Pangkas Lagi Suku Bunga 25 Poin - MetroTVNews.com",Metrotvnews
https://money.kompas.com/read/2025/04/18/132450526/saat-negara-bagian-terkaya-di-as-muak-dengan-kebijakan-tarif-trump,Saat Negara Bagian Terkaya di AS Muak dengan Kebijakan Tarif Trump - Kompas.com,Kompas
https://kumparan.com/kumparanbisnis/asosiasi-truk-duga-penyebab-macet-horor-pelabuhan-priok-karena-efek-tarif-trump-24uJsprBTBD,Asosiasi Truk Duga Penyebab Macet Horor Pelabuhan Priok karena Efek Tarif Trump - kumparan.com - Kumparan.com,Kumparan
https://www.cnbcindonesia.com/news/20250416132631-4-626443/trump-beri-pernyataan-baru-soal-tarif-bola-di-tangan-china,Trump Beri Pernyataan Baru soal Tarif: Bola di Tangan China - CNBC Indonesia,CNBC Indonesia
https://kumparan.com/kumparanbisnis/balas-tarif-tinggi-trump-hong-kong-setop-kirim-paket-ke-as-24tStxk1RAi,"Balas Tarif Tinggi Trump, Hong Kong Setop Kirim Paket ke AS - kumparan.com - Kumparan.com",Kumparan
https://www.antaranews.com/berita/4779421/indonesia-jadi-negara-awal-yang-diterima-as-untuk-negosiasi-tarif,Indonesia jadi negara awal yang diterima AS untuk negosiasi tarif - ANTARA News,Antara
https://www.liputan6.com/bisnis/read/5991910/perang-tarif-trump-vs-china-memanas-bagaimana-nasib-ekonomi-global-dan-indonesia,"Perang Tarif Trump Vs China Memanas, Bagaimana Nasib Ekonomi Global dan Indonesia? - Liputan6.com",Liputan6
https://money.kompas.com/read/2025/04/16/143454026/tiktok-dibanjiri-video-barang-mewah-murah-strategi-baru-china-terhadap-tarif?page=all,"TikTok Dibanjiri Video Barang Mewah Murah, Strategi Baru China terhadap Tarif Trump? - Kompas.com",Kompas
https://www.cnnindonesia.com/ekonomi/20250419123703-532-1220290/respons-tarif-trump-ri-pindahkan-ekspor-ke-australia-dan-eropa,"Respons Tarif Trump, RI Pindahkan Ekspor ke Australia dan Eropa - CNN Indonesia",CNN Indonesia
https://www.cnbcindonesia.com/news/20250418212325-4-627065/trump-tiba-tiba-beri-sinyal-perang-tarif-as-china-berakhir,Trump Tiba-tiba Beri Sinyal Perang Tarif AS-China Berakhir - CNBC Indonesia,CNBC Indonesia
https://kumparan.com/kumparanbisnis/bea-masuk-tekstil-indonesia-ke-as-bisa-tembus-47-persen-karena-tarif-impor-trump-24trzyCrOPK,Bea Masuk Tekstil Indonesia ke AS Bisa Tembus 47 Persen karena Tarif Impor Trump - kumparan.com - Kumparan.com,Kumparan
https://www.cnnindonesia.com/otomotif/20250417095808-579-1219687/gaikindo-cemas-indonesia-kelimpahan-mobil-impor-efek-tarif-trump,Gaikindo Cemas Indonesia Kelimpahan Mobil Impor Efek Tarif Trump - CNN Indonesia,CNN Indonesia
https://www.antaranews.com/video/4779617/terancam-kebijakan-tarif-trump-kopi-gayo-aceh-cari-peluang-pasar-baru,"Terancam kebijakan tarif Trump, Kopi Gayo Aceh cari peluang pasar baru - ANTARA News",Antara
https://finance.detik.com/berita-ekonomi-bisnis/d-7875466/barang-barang-ri-yang-kena-tarif-impor-47-dari-trump,Barang-barang RI yang Kena Tarif Impor 47% dari Trump - detikFinance,Detik
https://www.tempo.co/internasional/as-naikkan-tarif-impor-dari-cina-hingga-245-persen-1232107,AS Naikkan Tarif Impor dari Cina hingga 245 Persen - Tempo.co,Tempo
https://www.tempo.co/internasional/panas-perang-tarif-jubir-trump-disindir-pakai-gaun-cina-1232049,"Panas Perang Tarif, Jubir Trump Disindir Pakai Gaun Cina - Tempo.co",Tempo
https://kabar24.bisnis.com/read/20250418/15/1870205/indonesia-pertimbangkan-beli-alutsista-as-untuk-redam-ancaman-tarif-trump,Indonesia Pertimbangkan Beli Alutsista AS untuk Redam Ancaman Tarif Trump - Bisnis.com,Bisnis Indonesia
https://www.kompas.tv/ekonomi/587505/full-perang-dagang-memanas-ekonomi-indonesia-terhimpit-konflik-tarif-trump-vs-xi-jinping,[FULL] Perang Dagang Memanas! Ekonomi Indonesia Terhimpit Konflik Tarif Trump vs Xi Jinping - Kompas.tv,Kompas.tv
https://www.bloombergtechnoz.com/detail-news/68610/as-naikkan-tarif-impor-china-jadi-245-perang-dagang-kian-panas,"AS Naikkan Tarif Impor China Jadi 245%, Perang Dagang Kian Panas - Bloomberg Technoz",Bloombergtechnoz
https://www.bloombergtechnoz.com/detail-news/68788/produsen-tanah-jarang-as-stop-ekspor-ke-china-buntut-tarif-trump,Produsen Tanah Jarang AS Stop Ekspor ke China Buntut Tarif Trump - Bloomberg Technoz,Bloombergtechnoz
https://www.kompas.tv/ekonomi/587912/ini-poin-poin-yang-ditawarkan-indonesia-ke-as-agar-trump-turunkan-tarif-impor?page=all,Ini Poin-Poin yang Ditawarkan Indonesia ke AS agar Trump Turunkan Tarif Impor - Kompas.tv,Kompas.tv
https://www.detik.com/jatim/bisnis/d-7871388/analisa-pakar-ub-soal-kebijakan-trump-hingga-dampaknya-bagi-indonesia,Analisa Pakar UB soal Kebijakan Trump hingga Dampaknya Bagi Indonesia - detikcom,Detik
https://finance.detik.com/berita-ekonomi-bisnis/d-7875220/bukan-32-ternyata-ri-kena-tarif-impor-47-dari-as,"Bukan 32%, Ternyata RI Kena Tarif Impor 47% dari AS! - detikFinance",Detik
https://ekonomi.bisnis.com/read/20250418/9/1870106/poin-poin-hasil-negosiasi-indonesia-dengan-as-soal-tarif-trump,Poin-Poin Hasil Negosiasi Indonesia dengan AS soal Tarif Trump - Bisnis.com,Bisnis Indonesia
https://www.bloombergtechnoz.com/detail-news/68635/imbas-tarif-trump-viral-video-barang-mewah-diproduksi-di-china,"Imbas Tarif Trump, Viral Video Barang Mewah Diproduksi di China - Bloomberg Technoz",Bloombergtechnoz
https://www.bloombergtechnoz.com/detail-news/68695/tarif-trump-hambat-rivalitas-robot-humanoid-as-dengan-china/2,Tarif Trump Hambat Rivalitas Robot Humanoid AS dengan China - Teknologi - Bloomberg Technoz,Bloombergtechnoz
https://kumparan.com/kumparanbisnis/airlangga-terbang-ke-as-malam-ini-bahas-penurunan-tarif-trump-24smUcwYQKN,"Airlangga Terbang ke AS Malam Ini, Bahas Penurunan Tarif Trump - kumparan.com - Kumparan.com",Kumparan
https://www.cnnindonesia.com/internasional/20250417105855-134-1219723/california-negara-bagian-as-pertama-gugat-trump-imbas-perang-tarif,California Negara Bagian AS Pertama Gugat Trump Imbas Perang Tarif - CNN Indonesia,CNN Indonesia
https://money.kompas.com/read/2025/04/16/184759426/respons-tarif-245-persen-dari-trump-china-kami-tak-mau-perang-dagang-tapi-tak,"Respons Tarif 245 Persen dari Trump, China: Kami Tak Mau Perang Dagang, tapi Tak Takut - Kompas.com",Kompas
https://money.kompas.com/read/2025/04/18/084251026/muak-dengan-perang-dagang-negara-bagian-california-gugat-donald-trump,"Muak dengan Perang Dagang, Negara Bagian California Gugat Donald Trump - Kompas.com",Kompas
https://money.kompas.com/read/2025/04/16/193100626/indonesia-negosiasi-hadapi-tarif-trump-denton-siap-dukung,"Indonesia Negosiasi Hadapi Tarif Trump, Denton Siap Dukung - Kompas.com",Kompas
https://www.bloombergtechnoz.com/detail-news/68530/ekonomi-china-q1-2025-tumbuh-5-4-di-tengah-ancaman-tarif-trump/2,"Ekonomi China Q1-2025 Tumbuh 5,4% di Tengah Ancaman Tarif Trump - Global - Bloomberg Technoz",Bloombergtechnoz
https://www.metrotvnews.com/read/NOlCAYgw-bisnis-mandek-umkm-di-as-gugat-trump,"Bisnis Mandek, UMKM di AS Gugat Trump - MetroTVNews.com",Metrotvnews
https://www.cnnindonesia.com/internasional/20250417120522-134-1219754/menlu-sugiono-bertemu-menlu-as-bahas-tarif-trump-sampai-palestina,"Menlu Sugiono Bertemu Menlu AS, Bahas Tarif Trump sampai Palestina - CNN Indonesia",CNN Indonesia
https://www.cnnindonesia.com/ekonomi/20250415110957-533-1218886/paradoks-tarif-trump-dan-dunia-yang-tak-lagi-sama,Paradoks Tarif Trump dan Dunia yang Tak Lagi Sama - CNN Indonesia,CNN Indonesia
https://www.metrotvnews.com/read/kBVC9221-tiongkok-tidak-takut-untuk-perang-dagang-dengan-as,Tiongkok ‘Tidak Takut' untuk Perang Dagang dengan AS - MetroTVNews.com,Metrotvnews
https://www.metrotvnews.com/read/kewCMlXn-pemerintah-didorong-bikin-strategi-tepat-hadapi-kebijakan-tarif-as,Pemerintah Didorong Bikin Strategi Tepat Hadapi Kebijakan Tarif AS - MetroTVNews.com,Metrotvnews
https://news.detik.com/internasional/d-7871836/china-tak-takut-perang-dagang-serukan-as-berhenti-mengancam,"China Tak Takut Perang Dagang, Serukan AS Berhenti Mengancam! - detikNews",Detik
https://www.cnnindonesia.com/ekonomi/20250416180346-532-1219539/trump-naikkan-tarif-impor-china-jadi-245-persen,Trump Naikkan Tarif Impor China Jadi 245 Persen - CNN Indonesia,CNN Indonesia
https://www.cnnindonesia.com/ekonomi/20250416200129-92-1219581/bisnis-terdampak-tarif-trump-aguan-yakin-ri-bisa-nego-as,"Bisnis Terdampak Tarif Trump, Aguan Yakin RI Bisa Nego AS - CNN Indonesia",CNN Indonesia
https://tekno.kompas.com/read/2025/04/16/09010007/mengapa-hp-dan-laptop-dibebaskan-trump-tapi-tetap-mahal-di-indonesia?page=all,"Mengapa HP dan Laptop ""Dibebaskan"" Trump tapi Tetap Mahal di Indonesia? - Kompas.com",Kompas
https://www.cnnindonesia.com/ekonomi/20250419070032-532-1220234/airlangga-ungkap-tekstil-ri-sudah-kena-tarif-47-persen-ke-as,Airlangga Ungkap Tekstil RI Sudah Kena Tarif 47 Persen ke AS - CNN Indonesia,CNN Indonesia
https://www.cnnindonesia.com/ekonomi/20250419121843-78-1220287/beda-tarif-47-persen-yang-disinggung-airlangga-dengan-tarif-resiprokal,Beda Tarif 47 Persen yang Disinggung Airlangga dengan Tarif Resiprokal - CNN Indonesia,CNN Indonesia
https://news.detik.com/berita/d-7872508/bahlil-anggap-kebijakan-trump-biasa-saja-jangan-ditanggapi-serius,Bahlil Anggap Kebijakan Trump Biasa Saja: Jangan Ditanggapi Serius - detikNews,Detik
https://kumparan.com/kumparanbisnis/korsel-gelontorkan-usd-23-miliar-untuk-industri-semikonduktor-imbas-tarif-trump-24sghEbsMs0,Korsel Gelontorkan USD 23 Miliar untuk Industri Semikonduktor Imbas Tarif Trump - kumparan.com - Kumparan.com,Kumparan
https://www.tempo.co/internasional/cina-batalkan-pesanan-boeing-ke-as-imbas-tarif-trump-1231913,Cina Batalkan Pesanan Boeing ke AS Imbas Tarif Trump - Tempo.co,Tempo
https://finance.detik.com/berita-ekonomi-bisnis/d-7872162/trump-gebuk-china-lagi-mau-patok-tarif-impor-245,Trump Gebuk China Lagi! Mau Patok Tarif Impor 245% - detikFinance,Detik
https://www.detik.com/bali/berita/d-7872801/balas-tarif-impor-trump-china-setop-sewa-beli-pesawat-boeing,"Balas Tarif Impor Trump, China Setop Sewa-Beli Pesawat Boeing - detikcom",Detik
https://ekonomi.bisnis.com/read/20250417/47/1869846/komentari-pengenaan-tarif-trump-aguan-pede-pemerintah-mampu-selesaikan,"Komentari Pengenaan Tarif Trump, Aguan Pede Pemerintah Mampu Selesaikan - Bisnis.com",Bisnis Indonesia
https://www.metrotvnews.com/read/N4EC42Jn-menlu-sugiono-memulai-negosiasi-tarif-resiprokal-yang-diterapkan-amerika-serikat,Menlu Sugiono Memulai Negosiasi Tarif Resiprokal yang Diterapkan Amerika Serikat - MetroTVNews.com,Metrotvnews
https://finance.detik.com/moneter/d-7875934/penggunaan-qris-hingga-gpn-disorot-as-saat-negosiasi-tarif-trump,Penggunaan QRIS hingga GPN Disorot AS saat Negosiasi Tarif Trump - detikFinance,Detik
https://www.metrotvnews.com/read/b2lCprAn-perseteruan-makin-panas-trump-desak-powell-segera-dipecat,"Perseteruan Makin Panas, Trump Desak Powell Segera Dipecat! - MetroTVNews.com",Metrotvnews
https://www.bbc.com/indonesia/articles/c1wdzeyr9wyo,"Tarif Trump: China peringatkan negara yang negosiasi tarif dengan AS, apa kata pemerintah Indonesia? - BBC",BBC
https://www.kompas.id/artikel/tarif-trump-dan-momentum-penguatan-pangan-lokal,Tarif Trump dan Momentum Penguatan Pangan Lokal - Kompas.id,Kompas
https://www.metrotvnews.com/read/kBVC9aoq-kabar-baik-trump-isyaratkan-penurunan-tarif-untuk-tiongkok,Kabar Baik! Trump Isyaratkan Penurunan Tarif untuk Tiongkok - MetroTVNews.com,Metrotvnews
https://www.cnbcindonesia.com/news/20250421145418-4-627500/3-skema-tarif-trump-ancam-arus-ekspor-ri-begini-penjelasan-lengkapnya,"3 Skema Tarif Trump Ancam Arus Ekspor RI, Begini Penjelasan Lengkapnya - CNBC Indonesia",CNBC Indonesia
https://www.bloombergtechnoz.com/detail-news/69024/sejumlah-perusahaan-jepang-mulai-rasakan-dampak-tarif-trump/2,Sejumlah Perusahaan Jepang Mulai Rasakan Dampak Tarif Trump - Global - Bloomberg Technoz,Bloombergtechnoz
https://www.tempo.co/ekonomi/model-pengitungan-tarif-trump-menurut-kemendag-1234692,Model Pengitungan Tarif Trump Menurut Kemendag - Tempo.co,Tempo
https://www.bbc.com/indonesia/articles/c0r5079ngkyo,"Tarif Trump: Strategi AS ambil alih dominasi industri chip Asia, mungkinkah China dan Taiwan terancam? - BBC",BBC
https://www.cnbcindonesia.com/news/20250421155848-4-627529/catat-tak-semua-ekspor-ri-kena-tarif-trump-47-begini-gambarannya,"Catat! Tak Semua Ekspor RI Kena Tarif Trump 47%, Begini Gambarannya - CNBC Indonesia",CNBC Indonesia
https://www.kompas.id/artikel/tarif-trump-yang-mengguncang-ekonomi-global,Tarif Trump yang Mengguncang Ekonomi Global - Kompas.id,Kompas
