word,entity_group,frequency,word_lower,mean_tfidf,freq_normalized,combined_score
departemen pemilihan umum singapura,NOR,1,departemen pemilihan umum singapura,0.0,0.0005790387955993051,0.00028951939779965256
departemen komunikasi bank indonesia,ORG,1,departemen komunikasi bank indonesia,0.0,0.0005790387955993051,0.00028951939779965256
departemen efisiensi pemerintahan doge,NOR,1,departemen efisiensi pemerintahan doge,0.0,0.0005790387955993051,0.00028951939779965256
departemen efisiensi pemerintah amerika serikat,NOR,1,departemen efisiensi pemerintah amerika serikat,0.0,0.0005790387955993051,0.00028951939779965256
departemen efisiensi pemerintah,NOR,1,departemen efisiensi pemerintah,0.0,0.0005790387955993051,0.00028951939779965256
menko bidang perekonomian,NOR,1,menko bidang perekonomian,0.0,0.0005790387955993051,0.00028951939779965256
arsjad rasjid,PER,1,arsjad rasjid,0.0,0.0005790387955993051,0.00028951939779965256
arsad ddin jakarta,ORG,1,arsad ddin jakarta,0.0,0.0005790387955993051,0.00028951939779965256
arnault,PER,1,arnault,0.0,0.0005790387955993051,0.00028951939779965256
armenia,GPE,1,armenia,0.0,0.0005790387955993051,0.00028951939779965256
armando,PER,1,armando,0.0,0.0005790387955993051,0.00028951939779965256
armadanya,ORG,1,armadanya,0.0,0.0005790387955993051,0.00028951939779965256
arizona,GPE,1,arizona,0.0,0.0005790387955993051,0.00028951939779965256
ariston,PRD,1,ariston,0.0,0.0005790387955993051,0.00028951939779965256
arifdi,PER,1,arifdi,0.0,0.0005790387955993051,0.00028951939779965256
menteri koordinator bidang perekonomian indonesia,NOR,1,menteri koordinator bidang perekonomian indonesia,0.0,0.0005790387955993051,0.00028951939779965256
menteri keuanganamerika serikatscott,NOR,1,menteri keuanganamerika serikatscott,0.0,0.0005790387955993051,0.00028951939779965256
menteri kelautan,NOR,1,menteri kelautan,0.0,0.0005790387955993051,0.00028951939779965256
menteri esdm,NOR,1,menteri esdm,0.0,0.0005790387955993051,0.00028951939779965256
menteri energi,NOR,1,menteri energi,0.0,0.0005790387955993051,0.00028951939779965256
menteri ekonominya,NOR,1,menteri ekonominya,0.0,0.0005790387955993051,0.00028951939779965256
menteri ekonomi meksiko,NOR,1,menteri ekonomi meksiko,0.0,0.0005790387955993051,0.00028951939779965256
menteri bumn,NOR,1,menteri bumn,0.0,0.0005790387955993051,0.00028951939779965256
menperin,NOR,1,menperin,0.0,0.0005790387955993051,0.00028951939779965256
menluamerika serikat as,NOR,1,menluamerika serikat as,0.0,0.0005790387955993051,0.00028951939779965256
menlu as,NOR,1,menlu as,0.0,0.0005790387955993051,0.00028951939779965256
menko perekonomianairlangga,NOR,1,menko perekonomianairlangga,0.0,0.0005790387955993051,0.00028951939779965256
detik com,ORG,1,detik com,0.0,0.0005790387955993051,0.00028951939779965256
destry damayanti,PER,1,destry damayanti,0.0,0.0005790387955993051,0.00028951939779965256
desai,ORG,1,desai,0.0,0.0005790387955993051,0.00028951939779965256
department,ORG,1,department,0.0,0.0005790387955993051,0.00028951939779965256
menteri pembangunan internasional kanada,NOR,1,menteri pembangunan internasional kanada,0.0,0.0005790387955993051,0.00028951939779965256
menteri malaysia,NOR,1,menteri malaysia,0.0,0.0005790387955993051,0.00028951939779965256
menteri luar negeriamerika serikatmarco,NOR,1,menteri luar negeriamerika serikatmarco,0.0,0.0005790387955993051,0.00028951939779965256
menteri luar negeriamerika serikat as,NOR,1,menteri luar negeriamerika serikat as,0.0,0.0005790387955993051,0.00028951939779965256
menteri luar negeri ri,NOR,1,menteri luar negeri ri,0.0,0.0005790387955993051,0.00028951939779965256
menteri luar negeri republik indonesiasugionobertemu,NOR,1,menteri luar negeri republik indonesiasugionobertemu,0.0,0.0005790387955993051,0.00028951939779965256
menteri luar negeri nato,NOR,1,menteri luar negeri nato,0.0,0.0005790387955993051,0.00028951939779965256
menteri luar negeri menlu ri,NOR,1,menteri luar negeri menlu ri,0.0,0.0005790387955993051,0.00028951939779965256
menteri luar negeri indonesia periode,NOR,1,menteri luar negeri indonesia periode,0.0,0.0005790387955993051,0.00028951939779965256
menteri luar negeri china,NOR,1,menteri luar negeri china,0.0,0.0005790387955993051,0.00028951939779965256
menteri koordinator menko bidang perekonomianairlangga,NOR,1,menteri koordinator menko bidang perekonomianairlangga,0.0,0.0005790387955993051,0.00028951939779965256
menteri koordinator menko bidang perekonomian,NOR,1,menteri koordinator menko bidang perekonomian,0.0,0.0005790387955993051,0.00028951939779965256
menteri koordinator kemenko,NOR,1,menteri koordinator kemenko,0.0,0.0005790387955993051,0.00028951939779965256
menteri koordinator bidang perekonomianairlanggahartarto,NOR,1,menteri koordinator bidang perekonomianairlanggahartarto,0.0,0.0005790387955993051,0.00028951939779965256
menteri koordinator bidang perekonomianairlanggahartanto,NOR,1,menteri koordinator bidang perekonomianairlanggahartanto,0.0,0.0005790387955993051,0.00028951939779965256
menteri koordinator bidang perekonomianairlangga,NOR,1,menteri koordinator bidang perekonomianairlangga,0.0,0.0005790387955993051,0.00028951939779965256
merinci,ORG,1,merinci,0.0,0.0005790387955993051,0.00028951939779965256
mercedes benz group ag,ORG,1,mercedes benz group ag,0.0,0.0005790387955993051,0.00028951939779965256
mercedes,ORG,1,mercedes,0.0,0.0005790387955993051,0.00028951939779965256
merakitsmartphonedan,PRD,1,merakitsmartphonedan,0.0,0.0005790387955993051,0.00028951939779965256
merah,LOC,1,merah,0.0,0.0005790387955993051,0.00028951939779965256
menteri ri,NOR,1,menteri ri,0.0,0.0005790387955993051,0.00028951939779965256
menteri perubahan,NOR,1,menteri perubahan,0.0,0.0005790387955993051,0.00028951939779965256
menteri pertahanan,NOR,1,menteri pertahanan,0.0,0.0005790387955993051,0.00028951939779965256
menteri perindustrian menperin,NOR,1,menteri perindustrian menperin,0.0,0.0005790387955993051,0.00028951939779965256
menteri perindustrian korea selatan,NOR,1,menteri perindustrian korea selatan,0.0,0.0005790387955993051,0.00028951939779965256
menteri perindustrian dan perdagangan,NOR,1,menteri perindustrian dan perdagangan,0.0,0.0005790387955993051,0.00028951939779965256
menteri perindustrian,NOR,1,menteri perindustrian,0.0,0.0005790387955993051,0.00028951939779965256
menteri perdaganganashoward,NOR,1,menteri perdaganganashoward,0.0,0.0005790387955993051,0.00028951939779965256
menteri perdagangan jepang,NOR,1,menteri perdagangan jepang,0.0,0.0005790387955993051,0.00028951939779965256
menteri perdagangan inggris,NOR,1,menteri perdagangan inggris,0.0,0.0005790387955993051,0.00028951939779965256
menteri perdagangan apec,NOR,1,menteri perdagangan apec,0.0,0.0005790387955993051,0.00028951939779965256
mexico city,GPE,1,mexico city,0.0,0.0005790387955993051,0.00028951939779965256
meta platforms inc,ORG,1,meta platforms inc,0.0,0.0005790387955993051,0.00028951939779965256
meta,ORG,1,meta,0.0,0.0005790387955993051,0.00028951939779965256
mesir etiopia,GPE,1,mesir etiopia,0.0,0.0005790387955993051,0.00028951939779965256
mesir,GPE,1,mesir,0.0,0.0005790387955993051,0.00028951939779965256
mesin tenaga,PRD,1,mesin tenaga,0.0,0.0005790387955993051,0.00028951939779965256
mesin rumit,PRD,1,mesin rumit,0.0,0.0005790387955993051,0.00028951939779965256
mesin perlengkapan elektronik,PRD,1,mesin perlengkapan elektronik,0.0,0.0005790387955993051,0.00028951939779965256
mesin penyaring,PRD,1,mesin penyaring,0.0,0.0005790387955993051,0.00028951939779965256
mesin penambangan,PRD,1,mesin penambangan,0.0,0.0005790387955993051,0.00028951939779965256
mesin pembakaran,PRD,1,mesin pembakaran,0.0,0.0005790387955993051,0.00028951939779965256
mesin jahit gunting,PRD,1,mesin jahit gunting,0.0,0.0005790387955993051,0.00028951939779965256
mesin diesel,PRD,1,mesin diesel,0.0,0.0005790387955993051,0.00028951939779965256
mesin bahan kimia kosmetik obat obatan besi baja,PRD,1,mesin bahan kimia kosmetik obat obatan besi baja,0.0,0.0005790387955993051,0.00028951939779965256
merzjuga,PER,1,merzjuga,0.0,0.0005790387955993051,0.00028951939779965256
merujukcnbc,ORG,1,merujukcnbc,0.0,0.0005790387955993051,0.00028951939779965256
denny,PER,1,denny,0.0,0.0005790387955993051,0.00028951939779965256
dendi ramdani,PER,1,dendi ramdani,0.0,0.0005790387955993051,0.00028951939779965256
den mari elka pangestu,PER,1,den mari elka pangestu,0.0,0.0005790387955993051,0.00028951939779965256
den,PER,1,den,0.0,0.0005790387955993051,0.00028951939779965256
demonstrasihands,EVT,1,demonstrasihands,0.0,0.0005790387955993051,0.00028951939779965256
demokratik,NOR,1,demokratik,0.0,0.0005790387955993051,0.00028951939779965256
demokrasi,NOR,1,demokrasi,0.0,0.0005790387955993051,0.00028951939779965256
dell technologies,ORG,1,dell technologies,0.0,0.0005790387955993051,0.00028951939779965256
delivery,ORG,1,delivery,0.0,0.0005790387955993051,0.00028951939779965256
microsoft,ORG,1,microsoft,0.0,0.0005790387955993051,0.00028951939779965256
microchip,PRD,1,microchip,0.0,0.0005790387955993051,0.00028951939779965256
michael kors,PER,1,michael kors,0.0,0.0005790387955993051,0.00028951939779965256
michael jordan,PER,1,michael jordan,0.0,0.0005790387955993051,0.00028951939779965256
michael hart,PER,1,michael hart,0.0,0.0005790387955993051,0.00028951939779965256
michael,ORG,1,michael,0.0,0.0005790387955993051,0.00028951939779965256
mfn,PRD,1,mfn,0.0,0.0005790387955993051,0.00028951939779965256
miliar us miliar,MON,1,miliar us miliar,0.0,0.0005790387955993051,0.00028951939779965256
miliar ud miliar,MON,1,miliar ud miliar,0.0,0.0005790387955993051,0.00028951939779965256
miliar rp triliun,MON,1,miliar rp triliun,0.0,0.0005790387955993051,0.00028951939779965256
miliar maret,ORG,1,miliar maret,0.0,0.0005790387955993051,0.00028951939779965256
miliar hong kong,MON,1,miliar hong kong,0.0,0.0005790387955993051,0.00028951939779965256
miliar euro rp triliun,MON,1,miliar euro rp triliun,0.0,0.0005790387955993051,0.00028951939779965256
miliar dollar as persen,MON,1,miliar dollar as persen,0.0,0.0005790387955993051,0.00028951939779965256
miliar dolar,MON,1,miliar dolar,0.0,0.0005790387955993051,0.00028951939779965256
miliar baht,MON,1,miliar baht,0.0,0.0005790387955993051,0.00028951939779965256
milan,ORG,1,milan,0.0,0.0005790387955993051,0.00028951939779965256
mifflin,ORG,1,mifflin,0.0,0.0005790387955993051,0.00028951939779965256
midterm,EVT,1,midterm,0.0,0.0005790387955993051,0.00028951939779965256
middle east,ORG,1,middle east,0.0,0.0005790387955993051,0.00028951939779965256
departemen departemen,NOR,1,departemen departemen,0.0,0.0005790387955993051,0.00028951939779965256
departemen administrasi publik dan,NOR,1,departemen administrasi publik dan,0.0,0.0005790387955993051,0.00028951939779965256
denpasar,GPE,1,denpasar,0.0,0.0005790387955993051,0.00028951939779965256
april indonesia,DAT,1,april indonesia,0.0,0.0005790387955993051,0.00028951939779965256
april china daily,ORG,1,april china daily,0.0,0.0005790387955993051,0.00028951939779965256
minggu mei wib,DAT,1,minggu mei wib,0.0,0.0005790387955993051,0.00028951939779965256
minggu maret wib,DAT,1,minggu maret wib,0.0,0.0005790387955993051,0.00028951939779965256
minggu juni,DAT,1,minggu juni,0.0,0.0005790387955993051,0.00028951939779965256
minggu februari,DAT,1,minggu februari,0.0,0.0005790387955993051,0.00028951939779965256
minggu arrmanatha,DAT,1,minggu arrmanatha,0.0,0.0005790387955993051,0.00028951939779965256
minerba,ORG,1,minerba,0.0,0.0005790387955993051,0.00028951939779965256
mineral,NOR,1,mineral,0.0,0.0005790387955993051,0.00028951939779965256
milk,PRD,1,milk,0.0,0.0005790387955993051,0.00028951939779965256
miliarderelon,NOR,1,miliarderelon,0.0,0.0005790387955993051,0.00028951939779965256
miliarder,MON,1,miliarder,0.0,0.0005790387955993051,0.00028951939779965256
miliar yen us juta,MON,1,miliar yen us juta,0.0,0.0005790387955993051,0.00028951939779965256
miliar yen,MON,1,miliar yen,0.0,0.0005790387955993051,0.00028951939779965256
miliar won us juta,MON,1,miliar won us juta,0.0,0.0005790387955993051,0.00028951939779965256
miliar won,MON,1,miliar won,0.0,0.0005790387955993051,0.00028951939779965256
minyak brent,PRD,1,minyak brent,0.0,0.0005790387955993051,0.00028951939779965256
minyak bbm,PRD,1,minyak bbm,0.0,0.0005790387955993051,0.00028951939779965256
minyak as,PRD,1,minyak as,0.0,0.0005790387955993051,0.00028951939779965256
minus persen,PRC,1,minus persen,0.0,0.0005790387955993051,0.00028951939779965256
minuman anggur sampanye,PRD,1,minuman anggur sampanye,0.0,0.0005790387955993051,0.00028951939779965256
minuman,ORG,1,minuman,0.0,0.0005790387955993051,0.00028951939779965256
minimis,PRD,1,minimis,0.0,0.0005790387955993051,0.00028951939779965256
arif,PER,1,arif,0.0,0.0005790387955993051,0.00028951939779965256
ariadne anwar jun,PER,1,ariadne anwar jun,0.0,0.0005790387955993051,0.00028951939779965256
ariadne anwar elsa emiria leba mahdi muhammad nur hidayati,PER,1,ariadne anwar elsa emiria leba mahdi muhammad nur hidayati,0.0,0.0005790387955993051,0.00028951939779965256
ariadne anwar elsa emiria leba,PER,1,ariadne anwar elsa emiria leba,0.0,0.0005790387955993051,0.00028951939779965256
arfian prasetya aji,PER,1,arfian prasetya aji,0.0,0.0005790387955993051,0.00028951939779965256
arabmelaporkan,GPE,1,arabmelaporkan,0.0,0.0005790387955993051,0.00028951939779965256
arab saudi,GPE,1,arab saudi,0.0,0.0005790387955993051,0.00028951939779965256
ara,ORG,1,ara,0.0,0.0005790387955993051,0.00028951939779965256
april views,ORG,1,april views,0.0,0.0005790387955993051,0.00028951939779965256
deklarasi darurat,EVT,1,deklarasi darurat,0.0,0.0005790387955993051,0.00028951939779965256
deklarasi,LAW,1,deklarasi,0.0,0.0005790387955993051,0.00028951939779965256
defisit,ORG,1,defisit,0.0,0.0005790387955993051,0.00028951939779965256
declare,LAW,1,declare,0.0,0.0005790387955993051,0.00028951939779965256
deaux,PER,1,deaux,0.0,0.0005790387955993051,0.00028951939779965256
de minimis,PRD,1,de minimis,0.0,0.0005790387955993051,0.00028951939779965256
de,PRD,1,de,0.0,0.0005790387955993051,0.00028951939779965256
ddtcnews organisation for economic co operation and development oecd,ORG,1,ddtcnews organisation for economic co operation and development oecd,0.0,0.0005790387955993051,0.00028951939779965256
dc niaga asia indonesia,ORG,1,dc niaga asia indonesia,0.0,0.0005790387955993051,0.00028951939779965256
minyak mentah west texas intermediate wti,PRD,1,minyak mentah west texas intermediate wti,0.0,0.0005790387955993051,0.00028951939779965256
minyak mentah jenis west texas intermediate wti,PRD,1,minyak mentah jenis west texas intermediate wti,0.0,0.0005790387955993051,0.00028951939779965256
minyak mentah global,PRD,1,minyak mentah global,0.0,0.0005790387955993051,0.00028951939779965256
minyak mentah brent,PRD,1,minyak mentah brent,0.0,0.0005790387955993051,0.00028951939779965256
minyak mentah berjangka west texas intermediate,PRD,1,minyak mentah berjangka west texas intermediate,0.0,0.0005790387955993051,0.00028951939779965256
minyak kelapa sawit mentah,PRD,1,minyak kelapa sawit mentah,0.0,0.0005790387955993051,0.00028951939779965256
minyak cair,PRD,1,minyak cair,0.0,0.0005790387955993051,0.00028951939779965256
mobil buatan,PRD,1,mobil buatan,0.0,0.0005790387955993051,0.00028951939779965256
mobil bermesin besar,PRD,1,mobil bermesin besar,0.0,0.0005790387955993051,0.00028951939779965256
mobil baja,PRD,1,mobil baja,0.0,0.0005790387955993051,0.00028951939779965256
mm limbah,PRD,1,mm limbah,0.0,0.0005790387955993051,0.00028951939779965256
miuccia,ORG,1,miuccia,0.0,0.0005790387955993051,0.00028951939779965256
miu,ORG,1,miu,0.0,0.0005790387955993051,0.00028951939779965256
mitra,ORG,1,mitra,0.0,0.0005790387955993051,0.00028951939779965256
mitigasi,NOR,1,mitigasi,0.0,0.0005790387955993051,0.00028951939779965256
minyak ri,PRD,1,minyak ri,0.0,0.0005790387955993051,0.00028951939779965256
minyak pemanas rumah,PRD,1,minyak pemanas rumah,0.0,0.0005790387955993051,0.00028951939779965256
minyak nabati,PRD,1,minyak nabati,0.0,0.0005790387955993051,0.00028951939779965256
delegasi pemerintahan amerika serikat,NOR,1,delegasi pemerintahan amerika serikat,0.0,0.0005790387955993051,0.00028951939779965256
delegasi pemerintah ri,NOR,1,delegasi pemerintah ri,0.0,0.0005790387955993051,0.00028951939779965256
delegasi pemerintah indonesia,NOR,1,delegasi pemerintah indonesia,0.0,0.0005790387955993051,0.00028951939779965256
delegasi cina,NOR,1,delegasi cina,0.0,0.0005790387955993051,0.00028951939779965256
deklarasi kemerdekaan ekonomi,EVT,1,deklarasi kemerdekaan ekonomi,0.0,0.0005790387955993051,0.00028951939779965256
model gripen,PRD,1,model gripen,0.0,0.0005790387955993051,0.00028951939779965256
model,PRD,1,model,0.0,0.0005790387955993051,0.00028951939779965256
mobilyang,PRD,1,mobilyang,0.0,0.0005790387955993051,0.00028951939779965256
mobile services gms,ORG,1,mobile services gms,0.0,0.0005790387955993051,0.00028951939779965256
mobilan,PRD,1,mobilan,0.0,0.0005790387955993051,0.00028951939779965256
mobil wholesales,PRD,1,mobil wholesales,0.0,0.0005790387955993051,0.00028951939779965256
mobil top,PRD,1,mobil top,0.0,0.0005790387955993051,0.00028951939779965256
mobil timber lumber,PRD,1,mobil timber lumber,0.0,0.0005790387955993051,0.00028951939779965256
mobil scroll,PRD,1,mobil scroll,0.0,0.0005790387955993051,0.00028951939779965256
mobil penumpang truk ringan,PRD,1,mobil penumpang truk ringan,0.0,0.0005790387955993051,0.00028951939779965256
mobil penumpang as,PRD,1,mobil penumpang as,0.0,0.0005790387955993051,0.00028951939779965256
mobil otomotif,PRD,1,mobil otomotif,0.0,0.0005790387955993051,0.00028951939779965256
mobil mobil,PRD,1,mobil mobil,0.0,0.0005790387955993051,0.00028951939779965256
mobil listriknya,PRD,1,mobil listriknya,0.0,0.0005790387955993051,0.00028951939779965256
mobil inggris,PRD,1,mobil inggris,0.0,0.0005790387955993051,0.00028951939779965256
mobil impor,PRD,1,mobil impor,0.0,0.0005790387955993051,0.00028951939779965256
morning briefing,ORG,1,morning briefing,0.0,0.0005790387955993051,0.00028951939779965256
morgan stanley,ORG,1,morgan stanley,0.0,0.0005790387955993051,0.00028951939779965256
morgan,PER,1,morgan,0.0,0.0005790387955993051,0.00028951939779965256
more,ORG,1,more,0.0,0.0005790387955993051,0.00028951939779965256
moon,NOR,1,moon,0.0,0.0005790387955993051,0.00028951939779965256
monster,ORG,1,monster,0.0,0.0005790387955993051,0.00028951939779965256
moneter internasional international monetary fund,PRD,1,moneter internasional international monetary fund,0.0,0.0005790387955993051,0.00028951939779965256
moldova,GPE,1,moldova,0.0,0.0005790387955993051,0.00028951939779965256
mohan,ORG,1,mohan,0.0,0.0005790387955993051,0.00028951939779965256
mohammed bin salman mbs,PER,1,mohammed bin salman mbs,0.0,0.0005790387955993051,0.00028951939779965256
mohammad solikin,PER,1,mohammad solikin,0.0,0.0005790387955993051,0.00028951939779965256
mohammad koba,PER,1,mohammad koba,0.0,0.0005790387955993051,0.00028951939779965256
mohamed,PER,1,mohamed,0.0,0.0005790387955993051,0.00028951939779965256
moet,PRD,1,moet,0.0,0.0005790387955993051,0.00028951939779965256
moerdijat rerie,PER,1,moerdijat rerie,0.0,0.0005790387955993051,0.00028951939779965256
modi,PER,1,modi,0.0,0.0005790387955993051,0.00028951939779965256
multilateralisme,ORG,1,multilateralisme,0.0,0.0005790387955993051,0.00028951939779965256
muhammadiyah or id yogyakarta,ORG,1,muhammadiyah or id yogyakarta,0.0,0.0005790387955993051,0.00028951939779965256
muhammad mei wib,PER,1,muhammad mei wib,0.0,0.0005790387955993051,0.00028951939779965256
muhammad imam hatami,PER,1,muhammad imam hatami,0.0,0.0005790387955993051,0.00028951939779965256
muhammad herlambang,PER,1,muhammad herlambang,0.0,0.0005790387955993051,0.00028951939779965256
muhammad fadli bloomberg,PER,1,muhammad fadli bloomberg,0.0,0.0005790387955993051,0.00028951939779965256
muhammad akbar ramadhan,PER,1,muhammad akbar ramadhan,0.0,0.0005790387955993051,0.00028951939779965256
msci,PRD,1,msci,0.0,0.0005790387955993051,0.00028951939779965256
mr,PER,1,mr,0.0,0.0005790387955993051,0.00028951939779965256
mp materials corp,ORG,1,mp materials corp,0.0,0.0005790387955993051,0.00028951939779965256
mozambik,GPE,1,mozambik,0.0,0.0005790387955993051,0.00028951939779965256
motorola,ORG,1,motorola,0.0,0.0005790387955993051,0.00028951939779965256
motor listrik,PRD,1,motor listrik,0.0,0.0005790387955993051,0.00028951939779965256
motor general motors gm,ORG,1,motor general motors gm,0.0,0.0005790387955993051,0.00028951939779965256
motor aksi linier silinder,PRD,1,motor aksi linier silinder,0.0,0.0005790387955993051,0.00028951939779965256
moto,PRD,1,moto,0.0,0.0005790387955993051,0.00028951939779965256
daybook americas,PRD,1,daybook americas,0.0,0.0005790387955993051,0.00028951939779965256
daya anagata,PRD,1,daya anagata,0.0,0.0005790387955993051,0.00028951939779965256
davos,GPE,1,davos,0.0,0.0005790387955993051,0.00028951939779965256
davies surya,PER,1,davies surya,0.0,0.0005790387955993051,0.00028951939779965256
david wee,PER,1,david wee,0.0,0.0005790387955993051,0.00028951939779965256
david seif,PER,1,david seif,0.0,0.0005790387955993051,0.00028951939779965256
david forrester,PER,1,david forrester,0.0,0.0005790387955993051,0.00028951939779965256
david allen,PER,1,david allen,0.0,0.0005790387955993051,0.00028951939779965256
datuk,PER,1,datuk,0.0,0.0005790387955993051,0.00028951939779965256
datainvesting com,ORG,1,datainvesting com,0.0,0.0005790387955993051,0.00028951939779965256
dasco ahmadmerespons,PER,1,dasco ahmadmerespons,0.0,0.0005790387955993051,0.00028951939779965256
musbar mesdi,PER,1,musbar mesdi,0.0,0.0005790387955993051,0.00028951939779965256
mumbi,ORG,1,mumbi,0.0,0.0005790387955993051,0.00028951939779965256
mulyani indrawatiyang,PER,1,mulyani indrawatiyang,0.0,0.0005790387955993051,0.00028951939779965256
mulyani indrawatimenyebut,PER,1,mulyani indrawatimenyebut,0.0,0.0005790387955993051,0.00028951939779965256
multiproduk,PRD,1,multiproduk,0.0,0.0005790387955993051,0.00028951939779965256
narkoba,PRD,1,narkoba,0.0,0.0005790387955993051,0.00028951939779965256
narendra modi modi,PER,1,narendra modi modi,0.0,0.0005790387955993051,0.00028951939779965256
narendra modi,PER,1,narendra modi,0.0,0.0005790387955993051,0.00028951939779965256
namibia,GPE,1,namibia,0.0,0.0005790387955993051,0.00028951939779965256
nahyan,PER,1,nahyan,0.0,0.0005790387955993051,0.00028951939779965256
nafta,LAW,1,nafta,0.0,0.0005790387955993051,0.00028951939779965256
nabati karet,PRD,1,nabati karet,0.0,0.0005790387955993051,0.00028951939779965256
myung,PER,1,myung,0.0,0.0005790387955993051,0.00028951939779965256
my scene,ORG,1,my scene,0.0,0.0005790387955993051,0.00028951939779965256
mxn us,MON,1,mxn us,0.0,0.0005790387955993051,0.00028951939779965256
mwa,ORG,1,mwa,0.0,0.0005790387955993051,0.00028951939779965256
mva,PRD,1,mva,0.0,0.0005790387955993051,0.00028951939779965256
muskdan,PER,1,muskdan,0.0,0.0005790387955993051,0.00028951939779965256
musim,EVT,1,musim,0.0,0.0005790387955993051,0.00028951939779965256
dc niaga asia,NOR,1,dc niaga asia,0.0,0.0005790387955993051,0.00028951939779965256
dc gedung,LOC,1,dc gedung,0.0,0.0005790387955993051,0.00028951939779965256
apki,ORG,1,apki,0.0,0.0005790387955993051,0.00028951939779965256
apindo,NOR,1,apindo,0.0,0.0005790387955993051,0.00028951939779965256
api,ORG,1,api,0.0,0.0005790387955993051,0.00028951939779965256
apel,PRD,1,apel,0.0,0.0005790387955993051,0.00028951939779965256
ne,MON,1,ne,0.0,0.0005790387955993051,0.00028951939779965256
ndf,ORG,1,ndf,0.0,0.0005790387955993051,0.00028951939779965256
nbs,ORG,1,nbs,0.0,0.0005790387955993051,0.00028951939779965256
nbc news,ORG,1,nbc news,0.0,0.0005790387955993051,0.00028951939779965256
nazmul,ORG,1,nazmul,0.0,0.0005790387955993051,0.00028951939779965256
navy banana,PRD,1,navy banana,0.0,0.0005790387955993051,0.00028951939779965256
navi,PRD,1,navi,0.0,0.0005790387955993051,0.00028951939779965256
nauli siregar,PER,1,nauli siregar,0.0,0.0005790387955993051,0.00028951939779965256
national trade estimate nte report on foreign trade barriers pemerintah,LAW,1,national trade estimate nte report on foreign trade barriers pemerintah,0.0,0.0005790387955993051,0.00028951939779965256
national trade estimate nte report on foreign trade barriers,LAW,1,national trade estimate nte report on foreign trade barriers,0.0,0.0005790387955993051,0.00028951939779965256
nasional uea,NOR,1,nasional uea,0.0,0.0005790387955993051,0.00028951939779965256
nasional dan,NOR,1,nasional dan,0.0,0.0005790387955993051,0.00028951939779965256
daring,EVT,1,daring,0.0,0.0005790387955993051,0.00028951939779965256
daricnn advertisement scroll to,ORG,1,daricnn advertisement scroll to,0.0,0.0005790387955993051,0.00028951939779965256
daribisnis com,ORG,1,daribisnis com,0.0,0.0005790387955993051,0.00028951939779965256
dariafp beijing,ORG,1,dariafp beijing,0.0,0.0005790387955993051,0.00028951939779965256
dariafp,ORG,1,dariafp,0.0,0.0005790387955993051,0.00028951939779965256
danjen kopassus,NOR,1,danjen kopassus,0.0,0.0005790387955993051,0.00028951939779965256
daniel flatley,PER,1,daniel flatley,0.0,0.0005790387955993051,0.00028951939779965256
daniel,PER,1,daniel,0.0,0.0005790387955993051,0.00028951939779965256
danau jenewa,LOC,1,danau jenewa,0.0,0.0005790387955993051,0.00028951939779965256
apr wib nusantara bandung,ORG,1,apr wib nusantara bandung,0.0,0.0005790387955993051,0.00028951939779965256
apptronik,ORG,1,apptronik,0.0,0.0005790387955993051,0.00028951939779965256
apple s,PRD,1,apple s,0.0,0.0005790387955993051,0.00028951939779965256
apple indonesia,ORG,1,apple indonesia,0.0,0.0005790387955993051,0.00028951939779965256
apple ford porsche,ORG,1,apple ford porsche,0.0,0.0005790387955993051,0.00028951939779965256
apple amazon,PRD,1,apple amazon,0.0,0.0005790387955993051,0.00028951939779965256
appi,ORG,1,appi,0.0,0.0005790387955993051,0.00028951939779965256
new baseline tariff,PRD,1,new baseline tariff,0.0,0.0005790387955993051,0.00028951939779965256
netty,ORG,1,netty,0.0,0.0005790387955993051,0.00028951939779965256
netto,ORG,1,netto,0.0,0.0005790387955993051,0.00028951939779965256
neom,ORG,1,neom,0.0,0.0005790387955993051,0.00028951939779965256
nenek,PRD,1,nenek,0.0,0.0005790387955993051,0.00028951939779965256
neil jerome morales,PER,1,neil jerome morales,0.0,0.0005790387955993051,0.00028951939779965256
negosiator perdagangan,ORG,1,negosiator perdagangan,0.0,0.0005790387955993051,0.00028951939779965256
negeri sakura,GPE,1,negeri sakura,0.0,0.0005790387955993051,0.00028951939779965256
negeri beruang,GPE,1,negeri beruang,0.0,0.0005790387955993051,0.00028951939779965256
negeri abang sam,GPE,1,negeri abang sam,0.0,0.0005790387955993051,0.00028951939779965256
negara sbn,PRD,1,negara sbn,0.0,0.0005790387955993051,0.00028951939779965256
neeraj lal,PER,1,neeraj lal,0.0,0.0005790387955993051,0.00028951939779965256
dasco,PER,1,dasco,0.0,0.0005790387955993051,0.00028951939779965256
dasar,LAW,1,dasar,0.0,0.0005790387955993051,0.00028951939779965256
darussalam,GPE,1,darussalam,0.0,0.0005790387955993051,0.00028951939779965256
darus,ORG,1,darus,0.0,0.0005790387955993051,0.00028951939779965256
nike air jordan,ORG,1,nike air jordan,0.0,0.0005790387955993051,0.00028951939779965256
nikaragua,GPE,1,nikaragua,0.0,0.0005790387955993051,0.00028951939779965256
nicolas,PRD,1,nicolas,0.0,0.0005790387955993051,0.00028951939779965256
nickel,PRD,1,nickel,0.0,0.0005790387955993051,0.00028951939779965256
